"","gene","distance","Z","FC","p.value","p.adj"
"1205","Tcf15",3.53346070668028e-13,-0.593770695607668,6.24790376683199e-09,0.99993693226605,0.999999999774867
"1291","Dhrs9",3.52421235759065e-13,-0.594327028608047,6.21524050515663e-09,0.999937097337199,0.999999999774867
"738","Prkcq",3.52180526632455e-13,-0.594472062896919,6.20675319483492e-09,0.999937140300686,0.999999999774867
"624","Rin1",3.51667828385168e-13,-0.594781304658213,6.18869498346587e-09,0.999937231810736,0.999999999774867
"2766","1500002C15Rik",3.50817955999073e-13,-0.595294898635361,6.15881880410629e-09,0.999937383502038,0.999999999774867
"360","Cd46",3.50260986461279e-13,-0.595632151731417,6.13927846189367e-09,0.999937482913944,0.999999999774867
"2117","Gm10645",3.49845356354834e-13,-0.595884166459655,6.12471700563086e-09,0.999937557098578,0.999999999774867
"365","Mtl5",3.49796196158114e-13,-0.595913993960215,6.12299583864855e-09,0.999937565873042,0.999999999774867
"2694","Asap3",3.47386253367881e-13,-0.597381295575645,6.03891694697038e-09,0.999937996016867,0.999999999774867
"1014","Plet1",3.46460591050416e-13,-0.59794755761091,6.00677664140666e-09,0.999938161235697,0.999999999774867
"2262","Ace2",3.44097442338549e-13,-0.599399976337032,5.92511369717742e-09,0.999938583027381,0.999999999774867
"1236","Gm15050",3.43786774509476e-13,-0.599591647449948,5.91441956797253e-09,0.999938638477597,0.999999999774867
"530","Tspan18",3.43476053000872e-13,-0.599783522580709,5.90373325299711e-09,0.999938693937394,0.999999999774867
"1006","Efnb2",3.43209140114926e-13,-0.599948481939426,5.89456131683582e-09,0.999938741577915,0.999999999774867
"1066","Ano8",3.41204452411513e-13,-0.601191490814321,5.82590205152888e-09,0.999939099388914,0.999999999774867
"894","Susd5",3.40471040853796e-13,-0.601648043338341,5.80088366891126e-09,0.999939230293454,0.999999999774867
"1016","Ptx3",3.40151250532171e-13,-0.601847418146794,5.78999172781655e-09,0.999939287371918,0.999999999774867
"307","Atp6v0d2",3.40099751010216e-13,-0.60187954304739,5.78823862984614e-09,0.999939296563921,0.999999999774867
"1829","1700019G17Rik",3.39325044550496e-13,-0.602363377016835,5.76189883615477e-09,0.99993943483907,0.999999999774867
"1817","Selp",3.37521505809565e-13,-0.603493988806616,5.70081173804915e-09,0.999939756747564,0.999999999774867
"56","Ankrd13b",3.37060180149167e-13,-0.603784143753855,5.68523860629296e-09,0.999939839088267,0.999999999774867
"2279","Mrpl53",3.36967092720923e-13,-0.603842739408278,5.68209880400926e-09,0.999939855703177,0.999999999774867
"1825","Slc16a8",3.36722706456689e-13,-0.60399664898212,5.67385987874289e-09,0.999939899322985,0.999999999774867
"558","Ugt1a6a",3.36680380296452e-13,-0.604023316339097,5.67243355610916e-09,0.999939906877661,0.999999999774867
