"","gene","distance","Z","FC","p.value","p.adj"
"2333","Tmem106a",1.53883952248366e-10,0.975184356333182,0.512333190104796,0.47413057656012,0.999999999237769
"2606","Cdh5",1.53805409063509e-10,0.975053368516222,0.511810328423055,0.474356227173921,0.999999999237769
"583","Ankrd52",1.53791140085745e-10,0.975029565163092,0.511715368545125,0.474397227559983,0.999999999237769
"2234","F8",1.53639386210873e-10,0.974776282760072,0.510705993402776,0.474833396562553,0.999999999237769
"22","Plvap",1.53423136231468e-10,0.974414948427131,0.509269350884212,0.475455319651137,0.999999999237769
"1224","Cmpk2",1.53321395746879e-10,0.974244783927199,0.508594144625648,0.475748074207075,0.999999999237769
"1979","Rbm15b",1.53250629953153e-10,0.97412636321225,0.508124767703017,0.475951758485603,0.999999999237769
"1864","Mndal",1.53246340136443e-10,0.974119182909363,0.50809632107788,0.475964107346799,0.999999999237769
"1164","9930104L06Rik",1.53235829388396e-10,0.9741015892036,0.508026625589355,0.475994364805832,0.999999999237769
"2985","Bmp2",1.53159634229778e-10,0.973974013979403,0.507521527720566,0.476213740555884,0.999999999237769
"2187","Cldn5",1.53143302156324e-10,0.973946661083697,0.507413295065499,0.476260769924885,0.999999999237769
"2644","Agpat9",1.53137759604697e-10,0.973937377817091,0.507376567197522,0.476276730675543,0.999999999237769
"110","Cyp2d12",1.53074242084818e-10,0.973830969280315,0.506955761541789,0.476459661452148,0.999999999237769
"2748","Tnfsf12",1.53051735077545e-10,0.97379325419136,0.50680669376882,0.476524490981238,0.999999999237769
"1564","Topbp1",1.52972154405146e-10,0.973659858788962,0.50627979308465,0.476753755114651,0.999999999237769
"1721","Itga9",1.52864527692771e-10,0.973479348233558,0.505567636530758,0.477063913210764,0.999999999237769
"159","Anxa1",1.52861543771453e-10,0.973474341929453,0.505547899324917,0.477072513832907,0.999999999237769
"2118","Trim30a",1.52824329351966e-10,0.973411897360319,0.505301776186016,0.477179784903834,0.999999999237769
"1766","Bcl2l11",1.52766900822765e-10,0.973315506189194,0.504922081597046,0.477345349323245,0.999999999237769
"1645","Setd7",1.52718193077839e-10,0.973233725816581,0.504600157212275,0.477485796662575,0.999999999237769
"2048","Rasa2",1.52682542889366e-10,0.973173853592528,0.504364599278028,0.477588607252272,0.999999999237769
"1020","Dgka",1.52673018057862e-10,0.973157855024238,0.504301673446565,0.477616077699374,0.999999999237769
"2879","Zfp715",1.52648997700502e-10,0.973117504606602,0.504143000307769,0.477685358348929,0.999999999237769
"428","Abcc4",1.52644067240941e-10,0.973109221474336,0.504110433876668,0.477699579693223,0.999999999237769
"2459","Trim12a",1.52544874396056e-10,0.972942524964561,0.503455473590905,0.477985739248785,0.999999999237769
"450","E130102H24Rik",1.52443520304147e-10,0.972772091367565,0.502786682577945,0.478278230525564,0.999999999237769
"2737","Ehd4",1.523120007449e-10,0.972550774037852,0.501919505570138,0.478657920166655,0.999999999237769
"2957","Camsap1",1.52293124931283e-10,0.972518995654203,0.501795108911525,0.478712427097221,0.999999999237769
"1613","Rcor3",1.52283580534081e-10,0.972502925774148,0.501732214650753,0.478739989361038,0.999999999237769
"1393","Hus1",1.52246934266458e-10,0.972441215757826,0.501490765104764,0.478845824326986,0.999999999237769
"2852","Adal",1.52190662906769e-10,0.972346431190897,0.501120125757558,0.479008361721311,0.999999999237769
"2907","Rsbn1",1.52059235972802e-10,0.97212492501597,0.500254997203115,0.479388100060001,0.999999999237769
"2107","Ifit1",1.52012392380638e-10,0.972045931694325,0.499946826095969,0.479523487269031,0.999999999237769
"479","Sesn2",1.51969803150784e-10,0.971974092774269,0.499666725674884,0.479646596636917,0.999999999237769
"2401","2410016O06Rik",1.51946853868321e-10,0.971935374414587,0.499515825604481,0.479712941487451,0.999999999237769
"776","Pou6f1",1.51913967688721e-10,0.971879881682489,0.499299626465733,0.479808021972978,0.999999999237769
"1198","Mtrr",1.51909749630794e-10,0.971872763240269,0.499271899647183,0.479820217960997,0.999999999237769
"1179","Zbtb34",1.51877670736312e-10,0.971818620468415,0.499061058676664,0.479912975612756,0.999999999237769
"1603","Brwd3",1.51850614237853e-10,0.971772946159527,0.498883262402121,0.479991218368718,0.999999999237769
"873","Doc2g",1.51843099704074e-10,0.971760259455723,0.498833887792915,0.480012950346538,0.999999999237769
"1871","Zbtb17",1.51841730602356e-10,0.971757947953099,0.498824892306715,0.480016909836671,0.999999999237769
"1575","Rab7",1.51738176500063e-10,0.971583057235614,0.498144740024819,0.480316443536839,0.999999999237769
"1930","Hivep2",1.51673355121576e-10,0.971473524561116,0.497719223752408,0.480503993371577,0.999999999237769
"1494","Top3a",1.51651533163361e-10,0.97143664077604,0.497576015648804,0.480567140540995,0.999999999237769
"2765","Wdr70",1.51637179868491e-10,0.971412377918245,0.497481832396608,0.480608677772716,0.999999999237769
"1227","Impg2",1.51630768133064e-10,0.97140153880312,0.497439762840108,0.480627233429417,0.999999999237769
"1952","1700019E19Rik",1.51596683301938e-10,0.97134391077208,0.497216150642397,0.480725881984704,0.999999999237769
"2751","Acyp2",1.51493603827062e-10,0.971169557883283,0.496540207690253,0.481024282423481,0.999999999237769
"1180","Jrkl",1.51404953375027e-10,0.971019521820334,0.495959250693256,0.481280993541347,0.999999999237769
"1522","Rabl2",1.51310553636485e-10,0.970859664790207,0.495340990496361,0.481554435224874,0.999999999237769
"2686","Pik3c2b",1.51308335293044e-10,0.97085590711056,0.495326466349086,0.481560861974883,0.999999999237769
"1863","Rsad2",1.51280091481178e-10,0.970808060047486,0.495141564416287,0.481642691039338,0.999999999237769
"1743","Rnaseh1",1.51267293802769e-10,0.970786377094889,0.495057794048116,0.481679771458833,0.999999999237769
"1422","Tmem175",1.51245890887783e-10,0.970750110548197,0.494917711813311,0.481741788447895,0.999999999237769
"2821","Tmco4",1.51224517568861e-10,0.970713889347144,0.494777843065607,0.481803724014112,0.999999999237769
"603","Aph1c",1.51146182049876e-10,0.970581093676833,0.49426537800918,0.482030761570066,0.999999999237769
"2753","Terf2",1.51129069295536e-10,0.970552075260841,0.494153463000049,0.482080366710033,0.999999999237769
"1977","Asb1",1.50936391918728e-10,0.970225135777213,0.492894254569788,0.482639076642692,0.999999999237769
"2689","Rabep2",1.50925530842466e-10,0.970206694796005,0.492823321782652,0.482670581165984,0.999999999237769
"1765","E430018J23Rik",1.50894200963835e-10,0.970153492936306,0.492618737545567,0.482761465426217,0.999999999237769
"1437","Ccl25",1.50836824824138e-10,0.970056034561141,0.492244181231918,0.482927930899934,0.999999999237769
"2230","Pfkm",1.50823277945667e-10,0.970033018933119,0.492155766845565,0.482967239026331,0.999999999237769
"2875","Chpf2",1.50762998740077e-10,0.969930583355149,0.491762447848229,0.483142168478553,0.999999999237769
"1617","Tmem220",1.50704010840107e-10,0.969830304963821,0.491377706771872,0.483313383879719,0.999999999237769
"2368","Mrs2",1.50645595645562e-10,0.969730963874905,0.490996849472387,0.483482969429533,0.999999999237769
"2775","Gfod2",1.50610964575996e-10,0.969672053093613,0.490771130405992,0.483583522370457,0.999999999237769
"2243","Arrdc2",1.50600968868812e-10,0.969655047071178,0.490705989840152,0.483612547487278,0.999999999237769
"2093","Rbm12",1.50467894668503e-10,0.969428542673637,0.489839176601052,0.483999052845291,0.999999999237769
"2408","Txnrd3",1.50467730303528e-10,0.969428262793334,0.489838106441063,0.48399953033624,0.999999999237769
"1958","Rab34",1.5045145434513e-10,0.969400546708471,0.489732141481898,0.484046814319872,0.999999999237769
"2670","Adora1",1.50416733962772e-10,0.969341412491663,0.489506132032281,0.484147690361217,0.999999999237769
"1577","Abca5",1.50365070503436e-10,0.969253397874227,0.489169929584729,0.484297813645615,0.999999999237769
"2229","Cep97",1.50235602734653e-10,0.969032710045251,0.488327919215055,0.484674130937467,0.999999999237769
"1265","Car5b",1.50138967285724e-10,0.968867871154925,0.48769991080707,0.484955119458044,0.999999999237769
"1994","Syde2",1.49941623116976e-10,0.968530935927978,0.486418678057004,0.485529214411619,0.999999999237769
"662","Cdt1",1.49828367359464e-10,0.968337381009722,0.485684140052351,0.485858853386222,0.999999999237769
"2853","Mtrf1",1.49820486576026e-10,0.968323907586994,0.485633048647806,0.485881795474415,0.999999999237769
"2133","Zfp688",1.49803336504321e-10,0.968294584579503,0.4855218733993,0.485931723812434,0.999999999237769
"1239","Taf1b",1.49677751019117e-10,0.968079763874166,0.484708153986632,0.486297420521153,0.999999999237769
"1854","Eid2b",1.49622252608811e-10,0.967984777000868,0.484348774657964,0.486459075655362,0.999999999237769
"2112","Pim2",1.49550746023201e-10,0.967862343017071,0.483885931057536,0.486667402038565,0.999999999237769
"2240","Ccdc130",1.49497037767578e-10,0.967770347321679,0.483538436935242,0.486823906693438,0.999999999237769
"1882","Dclre1c",1.49415296711002e-10,0.967630275346417,0.483009809241751,0.487062150481858,0.999999999237769
"1016","Lig1",1.49352555594676e-10,0.967522713020815,0.48260425221132,0.48724505945269,0.999999999237769
"2231","Dnaja4",1.49344556942473e-10,0.967508997218795,0.482552561362338,0.487268380562775,0.999999999237769
"2731","B9d2",1.49209120874574e-10,0.967276651641193,0.481677733533921,0.487663353514398,0.999999999237769
"2604","2610002I17Rik",1.49156317499298e-10,0.96718601190205,0.481336873544386,0.487817391091807,0.999999999237769
"2134","Secisbp2",1.4913918136459e-10,0.967156590367395,0.481226281115791,0.487867386126771,0.999999999237769
"2788","Sdccag8",1.49120561181366e-10,0.967124617231368,0.481106125405141,0.487921714038558,0.999999999237769
"2990","Gtf2h2",1.48983403473441e-10,0.96688898519472,0.480221511425095,0.488321998185529,0.999999999237769
"2667","Med16",1.48974842833416e-10,0.96687427157627,0.480166325608612,0.488346987619903,0.999999999237769
"2174","Zfp606",1.48937424246217e-10,0.966809948988855,0.479925145436923,0.488456224617661,0.999999999237769
"911","Zc3h12d",1.48917921155157e-10,0.966776417147372,0.479799462976362,0.488513165690922,0.999999999237769
"2780","Atn1",1.48731884689446e-10,0.966456355765463,0.478601427961176,0.489056496127846,0.999999999237769
"2529","Mmachc",1.48607099243802e-10,0.966241461566582,0.477798675556946,0.489421121682586,0.999999999237769
"2348","Wnt5b",1.48588092659076e-10,0.966208715295169,0.477676464164454,0.489476672143453,0.999999999237769
"2772","5430417L22Rik",1.48411573842413e-10,0.965904404819112,0.476542203694914,0.489992745023691,0.999999999237769
"2974","Gemin6",1.48157194809085e-10,0.965465269191318,0.474910006774168,0.490736965713316,0.999999999237769
"955","9330151L19Rik",1.48058099933625e-10,0.965294009851366,0.474274932525866,0.491027045679162,0.999999999237769
"2917","Sowahb",1.47838311480271e-10,0.964913779527075,0.472867879713312,0.491670759999497,0.999999999237769
"1892","Rfx4",1.47815306686922e-10,0.964873950975179,0.472720727309086,0.491738162395284,0.999999999237769
"1794","Zbed4",1.47623745338156e-10,0.964542071916301,0.471496275732035,0.492299615953423,0.999999999237769
"2369","Mpzl1",1.47553221911187e-10,0.964419788704312,0.471045893030236,0.492506401972414,0.999999999237769
"2803","Smc4",1.47551219846483e-10,0.964416316449182,0.471033110415987,0.492512273027514,0.999999999237769
"2323","Mettl14",1.47543743816846e-10,0.964403350102876,0.470985379624118,0.492534196817425,0.999999999237769
"1056","Tmem107",1.47482305881168e-10,0.964296769453776,0.470593220064012,0.49271438611667,0.999999999237769
"1274","LOC100504703",1.47372934671954e-10,0.964106932535185,0.469895505654472,0.493035244753894,0.999999999237769
"2570","Ube2o",1.47352875397828e-10,0.964072101073086,0.469767597211876,0.493094104117745,0.999999999237769
"2903","Rhoq",1.47264635306412e-10,0.963918825778165,0.469205138908287,0.493353069231633,0.999999999237769
"2729","Camk2g",1.47207883752588e-10,0.963820201354747,0.468843572266248,0.493519660943284,0.999999999237769
"2206","Klc2",1.4694783825923e-10,0.963367830508178,0.467188593369935,0.494283398190067,0.999999999237769
"1982","Dock4",1.4678386861878e-10,0.963082205485982,0.466146563661567,0.494765291468258,0.999999999237769
"884","Pspc1",1.46491990844974e-10,0.962573031071769,0.464294554337079,0.495623717189118,0.999999999237769
"2403","Dnmt3b",1.46387126814288e-10,0.962389865687059,0.463630076068907,0.495932321079052,0.999999999237769
"2564","Angptl6",1.4605445018552e-10,0.96180796577048,0.461525196577721,0.496912031925914,0.999999999237769
"1841","Nmt2",1.46050005193613e-10,0.961800182418794,0.461497105074263,0.496925129114373,0.999999999237769
"2496","4930581F22Rik",1.46014994613017e-10,0.961738869778389,0.461275874749923,0.497028294376521,0.999999999237769
"1165","Zfp763",1.46013829922685e-10,0.961736829865454,0.461268516034323,0.49703172655182,0.999999999237769
"2173","Cep68",1.45992813985826e-10,0.961700018590722,0.461135743784196,0.497093659672055,0.999999999237769
"2520","Lgr5",1.45937200081797e-10,0.961602581928229,0.460784484381188,0.497257571443696,0.999999999237769
"1801","Zc3h12c",1.45924906044062e-10,0.961581037830057,0.460706852862639,0.497293809747911,0.999999999237769
"2666","Zc3h10",1.45795076169993e-10,0.961353419703389,0.459887432707848,0.497676586341094,0.999999999237769
"202","Ptrh1",1.45706108173018e-10,0.961197330940108,0.459326333101322,0.49793898066086,0.999999999237769
"1290","Dhtkd1",1.45684562170535e-10,0.961159516386216,0.459190499199584,0.498002537601409,0.999999999237769
"2806","Fuz",1.45602013115566e-10,0.961014589175418,0.458670265594129,0.498246082827619,0.999999999237769
"1592","Gtf2ird2",1.45355556991043e-10,0.960581439618079,0.457118825168176,0.498973581343268,0.999999999237769
"2116","Eml2",1.45349384369623e-10,0.960570582322992,0.457080002276245,0.498991809163647,0.999999999237769
"797","Mapkapk3",1.45129226336525e-10,0.960183053620343,0.45569638962968,0.499642169610671,0.999999999237769
"2059","Zmat1",1.45113553691038e-10,0.96015544514556,0.455597972756515,0.499688484726797,0.999999999237769
"2598","Rfc3",1.45097595960159e-10,0.960127331599019,0.455497776601079,0.499735644656386,0.999999999237769
"2658","Ntpcr",1.45070552831552e-10,0.960079681720932,0.455328002085443,0.499815570689213,0.999999999237769
"2718","Gtf3c3",1.45031821742231e-10,0.960011423192946,0.455084906639498,0.49993005233465,0.999999999237769
"2069","Fbxo46",1.44938286359324e-10,0.959846508668041,0.454498100044014,0.500206582295389,0.999999999237769
"2684","Poc1b",1.44768862388779e-10,0.95954753879209,0.453436160251169,0.500707677386775,0.999999999237769
"188","Srms",1.44678989758118e-10,0.959388814008538,0.452873347908739,0.500973596242054,0.999999999237769
"451","Tmsb15b1",1.44341593329131e-10,0.95879210900488,0.450763578056519,0.501972566213155,0.999999999237769
"1729","Rad1",1.44335300771977e-10,0.958780967833217,0.450724276928064,0.501991207347824,0.999999999237769
"1690","Zfp874b",1.43999045361348e-10,0.958184953367,0.448626634363133,0.502987866319268,0.999999999237769
"793","Dpy19l4",1.43975479476139e-10,0.958143133778931,0.448479808130403,0.503057754645444,0.999999999237769
"258","Gm13152",1.43962994013989e-10,0.958120974704691,0.448402027734763,0.503094784319543,0.999999999237769
"1630","Iqsec2",1.43880195382107e-10,0.957973978886293,0.447886389697605,0.503340386865341,0.999999999237769
"1107","Zfp51",1.4382847049988e-10,0.957882109304583,0.447564417567176,0.503493848617409,0.999999999237769
"2169","Kdelc2",1.43812603166482e-10,0.957853920810132,0.447465671302626,0.503540930114646,0.999999999237769
"1424","Pold1",1.43751092325939e-10,0.957744618536874,0.447082977397702,0.503723466839972,0.999999999237769
"1683","Acad12",1.43637914057522e-10,0.957543390672059,0.446379258808188,0.504059420674878,0.999999999237769
"2350","Cyp2u1",1.43385435685155e-10,0.957093954581804,0.444811398960968,0.504809293165917,0.999999999237769
"145","Ano8",1.43335397038242e-10,0.957004792791971,0.444500992584297,0.504957980052982,0.999999999237769
"505","Hdac8",1.43207604765126e-10,0.956776952484132,0.443708746267052,0.505337811955713,0.999999999237769
"2258","Zbtb42",1.42968907378197e-10,0.956350868688231,0.442230837999632,0.506047685557537,0.999999999237769
"983","Urb1",1.42831299288617e-10,0.956104929780148,0.441379950131383,0.506457163145665,0.999999999237769
"1839","Ddx51",1.42653229441891e-10,0.955786345858342,0.440280086631051,0.506987300453419,0.999999999237769
"2097","Zfp280b",1.42549893830638e-10,0.95560129752955,0.439642454611638,0.507295077779461,0.999999999237769
"1178","Acmsd",1.42390855473544e-10,0.955316253488125,0.43866201179192,0.507768953201624,0.999999999237769
"2184","Msto1",1.42379383939842e-10,0.955295681542928,0.43859133417246,0.507803143106219,0.999999999237769
"365","Fam132a",1.42376667974908e-10,0.955290810765036,0.438574601590966,0.507811237979457,0.999999999237769
"2662","E2f3",1.42349291875183e-10,0.955241709939737,0.438405960086665,0.50789283561898,0.999999999237769
"2448","Ppp1r1b",1.4233864780006e-10,0.955222616703562,0.438340399500479,0.507924563376657,0.999999999237769
"1372","Arhgef16",1.42271565401485e-10,0.955102254139103,0.437927328324647,0.508124545880945,0.999999999237769
"1061","Slc25a34",1.42208142758825e-10,0.954988409126957,0.437536971788729,0.508313656094241,0.999999999237769
"2945","P2ry2",1.42205156433467e-10,0.954983047434616,0.437518595709706,0.508322561467891,0.999999999237769
"1001","Eno3",1.42139797425324e-10,0.954865674456258,0.437116511696533,0.508517485834671,0.999999999237769
"1284","Cenpm",1.42062374564727e-10,0.954726571460437,0.436640450883797,0.508748439701308,0.999999999237769
"1622","Zufsp",1.41906795986322e-10,0.954446833636827,0.435684607321893,0.509212699744396,0.999999999237769
"2418","Prr5",1.4168431475575e-10,0.954046301392777,0.434319547075554,0.509876988497516,0.999999999237769
"861","Frat2",1.41634833336197e-10,0.953957139966873,0.434016239047663,0.510024792695075,0.999999999237769
"595","Armcx5",1.41534594763613e-10,0.953776428772092,0.433402127781396,0.510324280474608,0.999999999237769
"785","Zfp182",1.41427502565876e-10,0.953583229105194,0.43274650818724,0.510644346755996,0.999999999237769
"2391","Surf6",1.41372782496734e-10,0.953484458396268,0.432411702899856,0.510807929035717,0.999999999237769
"2557","Sap130",1.41351613812459e-10,0.95344623892114,0.432282216851123,0.510871218860278,0.999999999237769
"1658","Fam203a",1.41327720872724e-10,0.953403094428175,0.432136090185079,0.510942658546488,0.999999999237769
"1810","C330021F23Rik",1.41193000113987e-10,0.953159695334035,0.431312614740157,0.511345570136788,0.999999999237769
"2176","Uba6",1.40664077446341e-10,0.952201983124699,0.428087189710072,0.512929030777642,0.999999999237769
"1938","Lmnb1",1.40485036354259e-10,0.951877030841658,0.426998121039678,0.513465612673953,0.999999999237769
"1973","Haus2",1.40434977012492e-10,0.951786105691684,0.426693868898876,0.513615691589291,0.999999999237769
"1728","Rnf141",1.40194089924847e-10,0.951348145533939,0.425231314592766,0.514338195080225,0.999999999237769
"881","Pcgf2",1.40178531241643e-10,0.951319833815357,0.425136935832676,0.514384879101025,0.999999999237769
"2470","2900008C10Rik",1.40167129182165e-10,0.95129908392202,0.425067777746323,0.514419092519832,0.999999999237769
"2315","Heatr5a",1.40072877024266e-10,0.951127499669369,0.424496315868889,0.514701954147682,0.999999999237769
"936","Fras1",1.4006933684511e-10,0.951121052730957,0.424474858838085,0.514712580209592,0.999999999237769
"2700","Phf7",1.39705661451177e-10,0.950457956252221,0.422273511122569,0.515804780990046,0.999999999237769
"2904","Tbp",1.39681901982329e-10,0.950414578824912,0.422129892874276,0.515876177957984,0.999999999237769
"815","Prim1",1.39435194482898e-10,0.949963757924029,0.420640070069796,0.516617834442553,0.999999999237769
"1736","Gba2",1.39348036081166e-10,0.94980431017526,0.420114365524766,0.516879983612685,0.999999999237769
"2099","Ttl",1.39294326781766e-10,0.949706007691091,0.419790576249895,0.517041561135279,0.999999999237769
"2346","Cluap1",1.39094493123812e-10,0.949339945795449,0.418586964951603,0.517642964656166,0.999999999237769
"1062","Uck2",1.39093978636555e-10,0.949339002704237,0.418583868391035,0.517644513483234,0.999999999237769
"787","Slc2a5",1.38945470762292e-10,0.949066640487023,0.417690518211469,0.51809168603706,0.999999999237769
"398","Cidec",1.38771179539948e-10,0.948746643344381,0.41664328534997,0.518616749596084,0.999999999237769
"466","A330049M08Rik",1.38771170072596e-10,0.94874662595217,0.416643228500867,0.51861677812456,0.999999999237769
"935","Eif2c2",1.38744729203143e-10,0.948698047818646,0.41648447276367,0.518696456967165,0.999999999237769
"513","Xlr4b",1.38640805737906e-10,0.948507031652376,0.415860790696544,0.519009688781624,0.999999999237769
"490","Gm10516",1.38418385545243e-10,0.948097761283979,0.414527537595806,0.519680405246248,0.999999999237769
"1005","Cenpq",1.38408835274755e-10,0.948080174239154,0.414470338351335,0.519709214456074,0.999999999237769
"1040","Zfp612",1.38250836847865e-10,0.947789051170364,0.413524614268631,0.520185949801603,0.999999999237769
"2906","E2f6",1.38126932257074e-10,0.947560529961984,0.412783719834479,0.520559970037712,0.999999999237769
"2680","Rpp40",1.37786168937896e-10,0.946931056307005,0.410749532293672,0.521589317357286,0.999999999237769
"2392","Tagap1",1.37733674819781e-10,0.946833956992846,0.410436615151543,0.521747979921516,0.999999999237769
"2235","Phtf2",1.37685785573619e-10,0.946745345111633,0.410151251632893,0.521892745990816,0.999999999237769
"613","Cenpo",1.37641631157537e-10,0.946663618356688,0.40988823123319,0.522026240212423,0.999999999237769
"866","1500011B03Rik",1.37445713381214e-10,0.946300691295239,0.40872219973705,0.52261877977986,0.999999999237769
"1895","Fam117a",1.37011655626676e-10,0.945494891393198,0.406144761644433,0.523932786589945,0.999999999237769
"2446","Tox",1.36991690478722e-10,0.945457769826222,0.406026404568563,0.523993267058159,0.999999999237769
"1305","Tbc1d22b",1.36984184313239e-10,0.9454438121621,0.405981911097812,0.52401600642811,0.999999999237769
"2553","Tatdn1",1.36591791040841e-10,0.944713158731352,0.403659359684316,0.525205436704197,0.999999999237769
"2336","Zfp386",1.36475895573385e-10,0.94449697968301,0.402974656117618,0.525557005453456,0.999999999237769
"1120","Itga2b",1.36269459723413e-10,0.944111489401588,0.401756484964825,0.526183526351287,0.999999999237769
"2010","2310047B19Rik",1.36260151109774e-10,0.944094093955019,0.401701598592347,0.526211786446925,0.999999999237769
"2976","Rpia",1.36102268882172e-10,0.943798882069788,0.400771248816707,0.526691220482296,0.999999999237769
"2197","Cyp2c55",1.35799722845398e-10,0.943232275804716,0.398991455036637,0.527610571576345,0.999999999237769
"2438","Tab3",1.35624761186617e-10,0.942904068173184,0.397964012040453,0.52814260332721,0.999999999237769
"2951","March7",1.3554587025668e-10,0.942755948082963,0.397501167062981,0.528382588009249,0.999999999237769
"2047","Exd2",1.35542596854225e-10,0.94274980042456,0.397481968166223,0.528392546836106,0.999999999237769
"1790","Lrp2bp",1.35404851714592e-10,0.942490979971501,0.3966744967141,0.528811702012689,0.999999999237769
"718","Lamb3",1.35371102958351e-10,0.942427529046961,0.396476784410836,0.528914424480028,0.999999999237769
"476","3930402G23Rik",1.34445921911623e-10,0.940682295393211,0.391075937041849,0.531734385170466,0.999999999237769
"1049","Ss18l1",1.34369635558375e-10,0.94053788884313,0.390632259872227,0.531967246271308,0.999999999237769
"1217","Mfsd4",1.34294933857075e-10,0.940396407429733,0.390198042977409,0.532195320334843,0.999999999237769
"1368","Cyp3a16",1.3381971563903e-10,0.939494634885653,0.387441406789566,0.533647382258779,0.999999999237769
"2204","Khnyn",1.33535108350952e-10,0.938953125851587,0.385795141318622,0.53451797687377,0.999999999237769
"2425","Zdhhc13",1.33317123228396e-10,0.938537643145498,0.384536611468635,0.535185263109082,0.999999999237769
"1850","Tmem180",1.33284726486198e-10,0.938475840120746,0.384349745452939,0.535284470388646,0.999999999237769
"986","Slc25a40",1.33139869557879e-10,0.938199325171405,0.383514759027103,0.53572817346245,0.999999999237769
"1757","Atrip",1.33012917591244e-10,0.937956756587118,0.382783727210639,0.536117185125572,0.999999999237769
"1002","Helq",1.32817445450715e-10,0.937582840807693,0.381659496924612,0.536716437151804,0.999999999237769
"353","Stxbp4",1.32170280769107e-10,0.936341195079055,0.377949219411332,0.538702827997325,0.999999999237769
"2338","Ptpn23",1.31917987444347e-10,0.935855601436607,0.376507699331822,0.539478208141301,0.999999999237769
"2436","Syt3",1.31614601242731e-10,0.935270513534232,0.374777898982979,0.54041135304407,0.999999999237769
"2409","Ints6",1.31514885442649e-10,0.935077932876013,0.374210224563772,0.540718231648488,0.999999999237769
"1142","Fam160a1",1.30896165447691e-10,0.933879931662709,0.370697516163785,0.542624307379233,0.999999999237769
"147","Alkbh8",1.30600204414915e-10,0.933304995773086,0.369023089905296,0.543537249923791,0.999999999237769
"387","Zfp429",8.14084059105328e-11,0.815004526527527,0.143385200864038,0.704938590170395,0.999999999237769
"945","D830031N03Rik",8.10977631847277e-11,0.814061724655931,0.142293014202497,0.706012003852114,0.999999999237769
"1759","Pibf1",8.10383951415148e-11,0.813881156961335,0.142084757762163,0.706217214451389,0.999999999237769
"868","Nbeal2",8.08347247467207e-11,0.813260749812884,0.141371463927784,0.706921380443793,0.999999999237769
"699","Fam60a",8.0808901215757e-11,0.813181983190709,0.141281153055618,0.707010680140286,0.999999999237769
"1175","Zfp937",8.07644223349318e-11,0.813046258876915,0.141125667755209,0.707164500880515,0.999999999237769
"1220","Fzd4",8.06438536255642e-11,0.812677998670784,0.140704624961817,0.707581522205901,0.999999999237769
"1452","Prkd2",8.0611269524404e-11,0.812578386467102,0.140590944692387,0.70769423869247,0.999999999237769
"930","Cdc42ep2",8.06070825090283e-11,0.812565583688071,0.140576340254002,0.707708723081503,0.999999999237769
"1513","Zfp329",8.05355988798457e-11,0.812346909485816,0.140327120187936,0.707956026925616,0.999999999237769
"464","Tcf19",8.05205355709864e-11,0.812300806383699,0.140274631770359,0.708008143685582,0.999999999237769
"1802","Fkbp7",8.05116142199879e-11,0.812273497681629,0.140243549764008,0.708039010849426,0.999999999237769
"1474","Prkx",8.04060258081619e-11,0.811950070504833,0.13987594109883,0.70840437476671,0.999999999237769
"1108","Col4a2",8.02994421106194e-11,0.811623190409987,0.139505356587685,0.708773250705913,0.999999999237769
"708","Fam26f",8.02681487426951e-11,0.811527139922324,0.139396644953274,0.708881567022339,0.999999999237769
"2656","Hist3h2a",8.02676368899041e-11,0.811525568571951,0.13939486715385,0.708883338756861,0.999999999237769
"1364","Cyp26b1",8.0243776353882e-11,0.811452308050997,0.139312005815821,0.708965931702876,0.999999999237769
"160","Relb",8.02194806973123e-11,0.811377690554363,0.139227658732257,0.709050034328804,0.999999999237769
"2132","Lrig3",8.02181408463252e-11,0.811373574950047,0.13922300792284,0.70905467250325,0.999999999237769
"2673","Wwc2",8.01877314986394e-11,0.811280149577238,0.139117473729438,0.709159943720905,0.999999999237769
"70","Sept4",8.01859059560653e-11,0.811274539981516,0.139111139544009,0.709166263569196,0.999999999237769
"172","Hdc",8.0163577904262e-11,0.811205919812293,0.139033678343228,0.709243562701139,0.999999999237769
"872","Fzd6",8.01153873554029e-11,0.811057756043713,0.138866567654058,0.70941040732379,0.999999999237769
"2705","Mef2a",8.01051325036464e-11,0.811026216305686,0.138831019803092,0.709445913322217,0.999999999237769
"644","Kank3",8.00896711844457e-11,0.810978656439107,0.138777432636003,0.709499447183228,0.999999999237769
"72","Nrarp",8.00743647220094e-11,0.810931564437007,0.138724392373903,0.709552446275044,0.999999999237769
"95","Nos3",7.99326413105239e-11,0.810495135447375,0.138233771045023,0.710043234618551,0.999999999237769
"2966","Vipar",7.99303030678509e-11,0.810487928881098,0.138225683751286,0.710051332965027,0.999999999237769
"2831","Tmem50b",7.99043677030333e-11,0.810407981688635,0.138135996816858,0.710141160555209,0.999999999237769
"2491","5033414D02Rik",7.98876168538007e-11,0.810356333334743,0.138078086272425,0.710199179555619,0.999999999237769
"59","Fads3",7.98811160274325e-11,0.810336286422119,0.138055615076571,0.710221696564866,0.999999999237769
"917","Pus3",7.98701127003068e-11,0.810302351442991,0.138017584399321,0.710259809529615,0.999999999237769
"24","Tbxa2r",7.98642071025833e-11,0.810284136385795,0.137997175108002,0.710280265444785,0.999999999237769
